timestamp,C1 - T1 - AC - CAC01 - Debit Air,C1 - T1 - AC - CAC02 - Debit Air,C1 - T1 - AC - CAC03 - Debit Air,C1 - T1 - AC - CAC04 - Debit Air,C1 - T1 - ELE - TGT070232 - PUISSANCE,C1 - T1 - ELE - TGT1120136 - PUISSANCE
2/19/2018 9:50,673.7030294,1439.992639,1595.336553,13.2433633,297.3470667,143.0708072
2/19/2018 10:00,646.1272438,1439.95542,1592.001114,13.22120979,293.8771334,143.0769416
2/19/2018 10:10,605.7157106,1440.147707,1592.788894,13.19639784,289.2479999,142.8033484
2/19/2018 10:20,658.4348425,1438.408215,1591.293961,13.20260076,300.6483333,142.9824722
2/19/2018 10:30,702.030276,1436.161857,1587.978907,13.15829368,333.4003333,142.935851
2/19/2018 10:40,629.8373278,1435.846393,1590.539859,13.10512505,323.0380667,142.6303591
2/19/2018 10:50,701.9965996,1431.857871,1589.044047,13.12816486,327.06,142.8990447
2/19/2018 11:00,390.7771263,1437.371438,1592.036548,13.06081791,295.4825333,142.4217903
2/19/2018 11:10,348.5224228,1433.17291,1587.938165,12.99790204,291.1324667,142.5825109
2/19/2018 11:20,347.7727509,1426.356721,1586.637296,12.86055061,291.5510667,142.9579347
2/19/2018 11:30,1393.276223,1439.574395,336.0686125,12.78965939,363.6928666,31.73557694
2/19/2018 11:40,1969.174218,1443.426429,21.93728307,12.60445588,405.7598667,1.143447548
2/19/2018 11:50,1969.634983,1443.922673,21.97007025,12.41659389,386.0764666,1.242824426
2/19/2018 12:00,2156.540546,1443.120711,22.02855538,12.23050465,393.3506,1.117683171
2/19/2018 12:10,2178.410486,1441.970503,21.98867916,12.11796532,394.1126667,1.129951922
2/19/2018 12:20,2187.79293,1443.447701,21.96386728,11.93896464,394.0084,1.060020044
2/19/2018 12:30,2265.508299,1440.208859,21.91867414,11.83971734,400.2214667,1.252639427
2/19/2018 12:40,2369.434798,1439.430829,21.89917916,11.75996496,405.9607333,1.09559942
2/19/2018 12:50,2032.158372,1446.394115,21.917788,11.58893955,383.8745999,1.183934424
2/19/2018 13:00,2072.158767,1442.783981,21.93196624,11.50209769,385.0138666,1.1998838
2/19/2018 13:10,2093.337492,1446.219556,21.85753047,11.44627073,385.9124,1.219513801
2/19/2018 13:20,2189.458882,1442.06621,21.87791173,11.38158235,392.1668667,1.231782551
2/19/2018 13:30,2289.632585,1441.351096,21.87082249,11.39576063,397.463,1.014625667
2/19/2018 13:40,2371.110482,1443.394532,21.83626312,11.33993394,402.2240001,1.153262548
2/19/2018 13:50,2506.527741,1451.322818,21.94968898,11.26106768,407.3315334,1.150808798
2/19/2018 14:00,2510.03775,1448.191207,21.86816422,11.21055766,407.4511333,1.218286926
2/19/2018 14:10,2502.419594,1443.191612,21.89829292,11.23005292,407.928,1.067381294
2/19/2018 14:20,2506.864514,1446.584648,21.92044644,11.1635922,407.6642667,1.255093177
2/19/2018 14:30,2513.331553,1450.8266,21.95057514,11.09624556,407.6167334,1.201110675
2/19/2018 14:40,2494.58879,1439.990871,21.88057003,11.04750789,408.9660667,1.225648176
2/19/2018 14:50,2085.69098,1440.322288,527.8071727,11.0608,384.5431333,52.76666905
2/19/2018 15:00,708.8136751,1430.29029,1583.410861,11.17068127,299.2729333,142.6340397
2/19/2018 15:10,725.3765183,1428.107721,1569.787346,11.32398334,301.9056666,142.6242246
2/19/2018 15:20,665.4220563,1429.093999,1572.252581,11.45690444,296.2768,142.4880415
2/19/2018 15:30,572.2098701,1432.388657,1579.969104,11.51627596,287.3635333,142.3432703
2/19/2018 15:40,706.2323476,1428.358517,1579.7378,11.65185568,300.4229334,142.5395703
2/19/2018 15:50,739.2153671,1428.053676,1576.322621,11.75464808,302.5220667,142.6561234
2/19/2018 16:00,733.4368497,1430.651832,1574.017787,11.83705897,301.6327334,142.7886259
2/19/2018 16:10,563.2944133,1434.999258,1576.476815,11.90351917,285.9912,142.3125984
2/19/2018 16:20,677.6481331,1432.928326,1580.104668,12.03112306,296.9223334,142.5800571
2/19/2018 16:30,771.7455689,1429.633655,1580.645219,12.06656876,305.9628666,142.5849647
2/19/2018 16:40,672.8301887,1428.600426,1580.851677,12.07543025,295.4902,142.286834
2/19/2018 16:50,411.0493535,1440.134425,1590.264259,12.1303712,270.0399334,142.0353247
2/19/2018 17:00,347.5671657,1436.743172,1577.344364,12.15163868,263.9587333,142.4193365
2/19/2018 17:10,348.8254837,1432.995668,1585.693562,12.27658364,264.0783333,142.5677884
2/19/2018 17:20,368.7281883,1440.968269,1591.058237,12.29342025,265.4215333,142.2745653
2/19/2018 17:30,347.7116055,1432.999224,1583.961154,12.36342549,263.7210667,160.0335816
2/19/2018 17:40,1354.38708,1445.517716,345.5804409,12.35190556,334.3924,64.84770769
2/19/2018 17:50,1761.449684,1450.784938,21.67144017,12.3200045,365.8410667,35.05304708
2/19/2018 18:00,2082.655951,1446.373733,21.71308912,12.28544504,383.9374668,35.90572524
2/19/2018 18:10,2495.953439,1444.244332,21.76448552,12.24645509,409.5073333,35.65298898
2/19/2018 18:20,2503.971258,1447.827007,21.81854019,12.15961388,408.6870001,33.22868388
2/19/2018 18:30,2309.450216,1440.511032,21.79904486,12.11707911,398.6314001,30.08543
2/19/2018 18:40,2304.338051,1440.478249,21.72549505,12.00896936,397.5228,34.59787643
2/19/2018 18:50,2479.743292,1439.019665,21.74410407,11.92744487,408.5689334,35.51312522
2/19/2018 19:00,2467.598727,1435.922597,21.70334136,11.85300945,407.6305333,35.29596834
2/19/2018 19:10,2279.484505,1439.353734,21.86284726,11.81224712,396.8389333,35.6910221
2/19/2018 19:20,2430.83191,1448.793781,21.76537158,11.76794019,404.1606,4.075678919
2/19/2018 19:30,1642.688323,1445.470763,945.0541814,11.74667287,354.016,94.71107332
2/19/2018 19:40,713.6254168,1437.910208,1592.576213,11.87161833,296.5420666,149.4039362
2/19/2018 19:50,762.7592239,1433.71434,1586.218152,11.97706835,302.6493333,149.4235662
2/19/2018 20:00,655.5451367,1434.75378,1581.487049,12.0346674,290.9990667,148.9548999
2/19/2018 20:10,622.5195875,1439.242964,1584.508786,12.15784135,289.0103334,149.1193012
2/19/2018 20:20,664.5509793,1437.346626,1583.188444,12.26417778,293.2055333,144.5442841
2/19/2018 20:30,674.5794215,1436.3896,1583.037784,12.37671753,295.4564667,142.4217903
2/19/2018 20:40,632.7934921,1439.375891,1579.96201,12.40861879,291.6231334,142.4316053
2/19/2018 20:50,581.1652043,1443.769367,1582.576123,12.44229227,286.3668667,142.4769997
2/19/2018 21:00,598.2916326,1437.449419,1585.511915,12.59913891,287.2960666,142.2438934
2/19/2018 21:10,368.5305768,1449.304189,1590.509728,12.6780054,264.4279334,142.0966684
2/19/2018 21:20,376.0982165,1450.620999,1593.468559,12.80029309,264.6472,141.9739809
2/19/2018 21:30,365.3847837,1450.098178,1593.358668,12.84194171,264.1182,141.992384
2/19/2018 21:40,348.4993835,1440.31608,1585.470261,12.93410009,262.798,142.5874184
2/19/2018 21:50,345.7683022,1427.627437,1578.736457,13.08297152,264.6717333,143.1996291
2/19/2018 22:00,347.3296811,1429.592903,1577.938067,13.13259559,263.2932666,142.7088791
2/19/2018 22:10,350.2690097,1448.060935,1593.87087,13.17956123,262.5143334,142.0353246
2/19/2018 22:20,353.4759516,1453.658689,1594.133171,13.19728402,262.9022667,141.9678465
2/19/2018 22:30,394.0788823,1452.650269,1595.634293,13.27260583,267.0116,141.8328903
2/19/2018 22:40,556.8140747,1447.848279,1585.167192,13.29830389,282.8570667,142.4524622
2/19/2018 22:50,655.4450073,1444.559804,1585.81319,13.37451185,293.3236,142.4585966
2/19/2018 23:00,547.5237803,1445.785339,1592.41405,13.4604677,283.3032667,142.2291709
2/19/2018 23:10,462.2407742,1449.003799,1594.375952,13.47907673,298.2548,142.0475934
2/19/2018 23:20,552.6633929,1447.996255,1591.293971,13.59516104,308.3886,142.4193365
2/19/2018 23:30,603.9159627,1445.515945,1591.232823,13.6802301,311.4384,142.610729
2/19/2018 23:40,713.8336588,1440.24696,1585.44366,13.70504191,323.7311334,142.8008947
2/19/2018 23:50,663.5372355,1444.006842,1586.460063,13.65275984,318.7876667,142.5334359
2/20/2018 0:00,663.0994802,1440.47382,1589.974493,13.75998304,315.3116,142.4524622
2/20/2018 0:10,674.2533319,1441.778202,1590.550489,13.77150269,318.0976667,142.5604272
2/20/2018 0:20,792.7913951,1435.839301,1584.330677,13.78656697,328.3112,142.9628422
2/20/2018 0:30,569.2519348,1438.628871,1588.615161,13.77593346,306.1392,142.708879
2/20/2018 0:40,487.9911219,1443.319204,1591.634252,13.76264119,300.2818666,142.5641078
2/20/2018 0:50,633.996873,1440.372796,1588.842906,13.75466585,297.1462,142.5150328
2/20/2018 1:00,739.0540883,1437.391819,1583.330236,13.76352734,305.2682667,142.7542734
2/20/2018 1:10,747.2934174,1438.677608,1588.390963,13.78302264,306.7234,142.6242247
2/20/2018 1:20,758.9178027,1435.994378,1585.573914,13.77770576,321.218,142.6585772
2/20/2018 1:30,567.0206395,1440.899159,1591.94173,13.72010617,323.7679333,142.286834
2/20/2018 1:40,406.0630394,1448.861138,1597.966596,13.72365069,304.014,142.1273403
2/20/2018 1:50,409.0706001,1440.215062,1595.901903,13.72630925,300.357,142.0696772
2/20/2018 2:00,444.0013554,1437.384731,1590.176554,13.65719034,299.8954667,141.9101834
2/20/2018 2:10,490.1382418,1435.33598,1588.423748,13.62174504,303.9066667,142.2806997
2/20/2018 2:20,465.2439087,1437.537136,1590.164147,13.58541353,302.2568,141.9371746
2/20/2018 2:30,446.0022596,1439.911993,1592.095032,13.53756216,299.6762,141.7997646
2/20/2018 2:40,562.5048688,1437.18003,1588.154365,13.47730449,290.0315334,142.2414397
2/20/2018 2:50,701.922165,1434.636799,1587.629769,13.36830883,299.1518,142.3886647
2/20/2018 3:00,670.2151905,1435.211919,1590.135777,13.30007615,296.3488667,142.2659771
2/20/2018 3:10,576.0477455,1439.545138,1589.707787,13.31336822,287.6334,142.0843996
2/20/2018 3:20,583.8528707,1439.998843,1591.231057,13.30273456,288.5442,141.8721503
2/20/2018 3:30,484.485553,1443.356436,1596.214689,13.2850118,278.852,141.8328902
2/20/2018 3:40,535.5343058,1442.321417,1594.8651,13.3381801,281.7438667,141.8819653
2/20/2018 3:50,1002.124255,1427.055001,1585.448106,13.33995237,320.5065333,142.7910797
2/20/2018 4:00,800.8659012,1432.876935,1588.834919,13.33729396,304.3191334,142.4095215
2/20/2018 4:10,797.5712356,1432.744011,1589.307256,13.3842594,304.4310667,142.355539
2/20/2018 4:20,900.2154918,1430.923884,1583.409094,13.42590808,311.5626,142.5101253
2/20/2018 4:30,909.5757995,1431.732045,1585.620903,13.46046774,313.3765334,142.4193365
2/20/2018 4:40,946.1290658,1429.015132,1584.036488,13.50831944,316.2392666,142.3874378
2/20/2018 4:50,959.7827078,1429.179085,1584.343957,13.47996292,317.5625333,142.7640884
2/20/2018 5:00,834.6836599,1436.202613,1597.344521,13.54908179,308.2812667,142.7567272
2/20/2018 5:10,881.9016376,1432.464885,1588.468063,13.61820053,311.5442,142.5739228
2/20/2018 5:20,1199.032542,1425.292462,1584.545133,13.70504182,335.7340666,143.1922678
2/20/2018 5:30,1119.932142,1427.451106,1582.508767,13.7192201,327.7178,142.8708265
2/20/2018 5:40,959.0197483,1431.813565,1587.278858,13.76795793,316.664,142.7898528
2/20/2018 5:50,1017.327753,1429.319984,1587.190245,13.81492386,321.9785333,142.9702034
2/20/2018 6:00,868.6059907,1429.590242,1599.494307,13.8228991,311.9060667,143.0646728
2/20/2018 6:10,926.9955221,1428.595114,1587.825618,13.83353286,315.8344667,142.8867759
2/20/2018 6:20,840.4683869,1429.996976,1589.803472,13.90530979,309.258,142.4868147
2/20/2018 6:30,775.6268585,1432.866297,1590.327182,13.92391863,303.1722,142.5751497
2/20/2018 6:40,774.9525141,1433.432542,1588.25982,14.02582436,303.5800666,142.5972334
2/20/2018 6:50,410.0187749,1442.412689,1597.747729,14.03557188,268.5587333,141.8819653
2/20/2018 7:00,496.0470225,1446.924027,1613.31365,14.04709167,277.0426667,142.1739615
2/20/2018 7:10,546.3425496,1442.307237,1597.14159,14.06658675,282.3986,141.9617121
2/20/2018 7:20,426.8403684,1446.724649,1607.066356,14.1029184,270.687,142.0046527
2/20/2018 7:30,365.0710885,1448.931142,1601.101747,14.03202732,263.4696,141.6733965
2/20/2018 7:40,431.0938439,1444.021925,1602.263489,14.07101741,271.8630666,141.9310403
2/20/2018 7:50,383.9121976,1444.08218,1604.145644,14.0869679,266.9533334,142.0598621
2/20/2018 8:00,348.2672144,1442.992219,1602.134109,14.06481444,262.5296667,142.1457434
2/20/2018 8:10,348.5383753,1440.388747,1599.704326,14.04354712,262.4560667,142.286834
2/20/2018 8:20,347.1816935,1436.366556,1598.277628,14.08696798,263.1276666,142.4033872
2/20/2018 8:30,346.3478361,1434.222092,1596.23243,14.09228481,263.3469333,142.2193559
2/20/2018 8:40,488.6220539,1432.393999,1597.197421,14.04797781,275.9218,142.7628615
2/20/2018 8:50,544.4346903,1433.453806,1599.443786,14.00544317,283.4826667,142.4156559
2/20/2018 9:00,1805.752273,442.6136627,1597.770757,13.93455234,272.3920667,141.835344
2/20/2018 9:10,2372.854411,282.8514754,1595.077777,13.90885439,301.1650666,142.3040103
2/20/2018 9:20,1923.83662,336.1297541,1586.826042,13.79985931,294.7603333,142.3997065
2/20/2018 9:30,1887.224874,333.510325,1592.242151,13.6412401,281.3513334,141.7654121
2/20/2018 9:40,2026.890285,397.9371381,1607.107149,13.47464594,282.0367334,140.8391215
2/20/2018 9:50,1010.300675,1037.216286,1582.544223,13.35058611,298.7301333,142.6732997
2/20/2018 10:00,2169.01917,1110.968836,363.1782978,13.1928532,366.9757333,33.08636637
2/20/2018 10:10,2479.819503,1425.041693,21.80879258,12.99169908,410.1375334,1.044070668
2/20/2018 10:20,2430.715814,1417.053131,21.90715424,275.274092,409.9029333,38.73121848
2/20/2018 10:30,1928.716594,1406.308677,22.03830293,307.721875,383.7120666,39.62683727
2/20/2018 10:40,1937.17214,1410.522275,22.43706644,296.8498232,382.0468667,52.23788592
2/20/2018 10:50,1933.375032,1410.139459,22.30768952,12.52913426,383.4636667,2.803409491
2/20/2018 11:00,2363.878711,1421.125827,22.14463952,11.5526077,403.4583333,1.150808798
2/20/2018 11:10,1517.334065,1409.383592,922.9113045,11.47285496,350.9876667,90.22807186
2/20/2018 11:20,532.1235524,1404.463732,1552.922332,11.39221595,287.6886,142.2230365
2/20/2018 11:30,431.1753664,1408.541755,1556.412841,11.36740408,278.4656,141.7163371
2/20/2018 11:40,411.5615428,1410.035783,1555.946723,11.32043898,275.0677333,141.6083721
2/20/2018 11:50,466.1513115,1405.925877,1557.260857,11.19815168,282.1578667,141.854974
2/20/2018 12:00,387.3025721,1404.687047,1561.649037,11.14498312,273.6800667,141.5764734
2/20/2018 12:10,374.9267402,1405.317972,1563.588811,11.07852271,271.7128,141.4096184
2/20/2018 12:20,372.1965431,1404.501846,1562.808988,10.9704137,271.1807333,141.5727927
2/20/2018 12:30,407.6199898,1401.468587,1562.210854,10.8835717,276.2238666,141.3752658
2/20/2018 12:40,353.5778534,1404.127888,1559.291884,10.79407178,268.9466667,141.1642434
2/20/2018 12:50,343.9853887,1401.229335,1560.827576,10.74710668,269.5078667,141.3666777
2/20/2018 13:00,352.8600795,1399.04145,1559.937,10.63811125,270.4861333,141.5445746
2/20/2018 13:10,341.0504939,1390.892498,1551.777443,10.54063584,270.0506666,141.9003684
2/20/2018 13:20,341.5883789,1394.264264,1555.720752,10.43429914,269.928,141.8169409
2/20/2018 13:30,410.2208107,1398.104809,1562.324283,10.2916301,276.9368666,141.2255871
2/20/2018 13:40,352.1768677,1398.776505,1561.779299,10.21808054,270.6456,141.2501246
2/20/2018 13:50,439.4855837,1394.191609,1555.768601,10.08427366,278.9578,141.5200371
2/20/2018 14:00,623.8656301,1390.770219,1552.552824,10.01692715,297.4574667,141.992384
2/20/2018 14:10,655.626666,1389.246051,1550.892189,9.903501447,300.5762667,141.9801153
2/20/2018 14:20,636.7199891,1389.316066,1553.239563,9.852105426,297.0956,141.8365709
2/20/2018 14:30,495.5498943,1393.176079,1555.272373,9.852991534,285.5496,141.5961034
2/20/2018 14:40,508.3617096,1393.961201,1557.264421,9.82374897,287.0369333,141.7592778
2/20/2018 14:50,566.3870443,1393.249634,1556.827541,9.812229149,292.1,141.8292097
2/20/2018 15:00,584.3322652,1391.95144,1556.635254,9.765263589,294.2359334,141.9101834
2/20/2018 15:10,476.6662529,1394.692265,1556.357908,9.719184176,283.7540667,141.697934
2/20/2018 15:20,433.2285515,1395.435748,1558.601589,9.725387122,278.6112667,141.3421402
2/20/2018 15:30,507.8149605,1393.140636,1555.638336,9.704119705,286.8146,141.5384402
2/20/2018 15:40,578.0885244,1390.429941,1550.946241,9.671332327,292.836,141.7200177
2/20/2018 15:50,546.9407,1391.899162,1554.793845,9.666901653,290.651,141.8696965
2/20/2018 16:00,522.1030851,1393.796385,1551.500954,9.649178934,287.2945333,141.9224521
2/20/2018 16:10,493.7607777,1396.952824,1555.082737,9.68373839,283.7939334,141.9310403
2/20/2018 16:20,526.6516403,1395.483589,1556.544875,9.702347415,309.7916,141.697934
2/20/2018 16:30,544.1573329,1393.821203,1556.844382,9.702347421,319.9223333,141.747009
2/20/2018 16:40,574.422566,1391.96828,1553.734922,9.787417222,318.6849334,141.7236984
2/20/2018 16:50,420.5921969,1393.587256,1556.502336,9.847674735,301.2938667,141.6120527
2/20/2018 17:00,990.3049172,1399.752133,631.0424917,9.930085595,339.2576667,59.61140497
2/20/2018 17:10,1632.767091,1404.506276,22.37415018,9.873372746,385.2178,1.012171917
2/20/2018 17:20,1693.257645,1424.636709,20.63820189,9.946036068,389.6261333,1.405998809
2/20/2018 17:30,1709.521008,1431.374924,19.51280409,10.4484771,389.3808,19.37113018
2/20/2018 17:40,2015.016006,1426.629644,19.67939862,11.10422081,404.6328666,31.96991008
2/20/2018 17:50,2260.911009,1427.308423,19.99486369,11.71654363,399.9408666,23.22597159
2/20/2018 18:00,2395.695553,1426.595085,20.03296781,12.28012849,407.9218667,21.31081964
2/20/2018 18:10,2476.24304,1426.716492,20.11183456,12.70724828,413.2732,19.45578456
2/20/2018 18:20,2489.30297,1426.335456,20.08081937,13.07411025,413.8712,18.25467388
2/20/2018 18:30,2285.708752,1431.145424,20.17297823,13.33197724,401.0417999,18.95276579
2/20/2018 18:40,2403.012421,1430.463089,20.1304437,13.5526263,407.7026,20.76608711
2/20/2018 18:50,2518.339134,1441.181843,20.16588917,13.80163131,411.5252,25.17302229
2/20/2018 19:00,2532.504069,1446.332071,20.00283907,14.07544816,409.9627334,28.87450432
2/20/2018 19:10,2506.471043,1442.524347,20.15702761,14.25090422,409.7787333,21.39056651
2/20/2018 19:20,2531.348558,1447.725978,20.0373985,14.41040937,410.0624001,1.32379818
2/20/2018 19:30,1672.020427,1442.060898,929.7009272,14.62840019,357.0842,91.98863756
2/20/2018 19:40,705.493306,1437.557531,1601.612178,14.85879578,297.9680667,148.9401774
2/20/2018 19:50,660.2266169,1438.184916,1595.367547,15.04577177,294.9106,148.6727186
2/20/2018 20:00,608.7215001,1437.715256,1586.91732,15.15033587,290.3535333,148.649408
2/20/2018 20:10,682.5608938,1437.343079,1591.231941,15.29566309,296.7214666,148.2948411
2/20/2018 20:20,775.8271287,1435.637263,1584.272185,15.30718303,306.6927333,142.5199403
2/20/2018 20:30,822.8838224,1420.562249,1577.886664,15.33819797,319.2752666,142.3518584
2/20/2018 20:40,459.0152278,1424.841424,1582.792355,15.09362303,300.2604,141.7506896
2/20/2018 20:50,392.2543231,1424.912312,1592.848277,14.85790975,292.1444667,141.6341365
2/20/2018 21:00,518.9191814,1418.914906,1579.148524,14.61156352,305.0444,141.364224
2/20/2018 21:10,513.5155029,1416.863509,1578.906607,14.32002305,302.2905333,141.6549934
2/20/2018 21:20,524.5204689,1415.609611,1574.3102,14.01873538,305.5366,141.7016146
2/20/2018 21:30,464.1424342,1417.653927,1580.779904,13.7050422,297.6782667,141.3973496
2/20/2018 21:40,465.1623807,1418.728814,1577.564988,13.49236874,296.2952,141.6427246
2/20/2018 21:50,460.838014,1418.484255,1576.294266,13.32400193,297.8868,141.8328903
2/20/2018 22:00,376.7087672,1419.146206,1582.368769,13.15829369,286.6336666,141.4218871
2/20/2018 22:10,376.6830691,1421.111648,1580.542429,12.92789712,275.6642,141.4586934
2/20/2018 22:20,510.2598174,1418.104088,1578.338603,12.78522868,286.6168,141.1151683
2/20/2018 22:30,585.181189,1416.502836,1577.058117,12.66382713,294.285,141.2869309
2/20/2018 22:40,594.2747573,1418.800599,1577.74754,12.51761408,293.3144,141.3875346
2/20/2018 22:50,559.7711243,1416.525874,1584.040017,12.36431161,291.4130667,141.5568434
2/20/2018 23:00,453.518501,1420.488691,1577.397519,12.2632916,280.9787334,141.2255871
2/20/2018 23:10,553.1454515,1417.632672,1582.888937,12.16227224,288.2206666,141.5813809
2/20/2018 23:20,625.2887751,1417.110745,1578.900405,12.18708402,289.3246667,141.5973302
2/20/2018 23:30,590.8861593,1419.514821,1577.493213,12.17290584,287.4816,141.8390246
2/20/2018 23:40,894.0674597,1411.112453,1570.404995,12.21721252,315.1598,142.1702809
2/20/2018 23:50,860.0379084,1412.464697,1571.11302,12.24734114,312.4396667,142.3273209
2/21/2018 0:00,839.1764018,1412.191768,1576.494532,12.26329161,309.7072667,141.7102027
2/21/2018 0:10,912.8793141,1410.165171,1574.990751,12.27746976,316.2607333,142.2402128
2/21/2018 0:20,765.2315513,1414.228124,1573.715584,12.31557377,304.1075333,142.2316246
2/21/2018 0:30,705.5473638,1415.419976,1576.512261,12.31291537,298.8758,142.1800959
2/21/2018 0:40,645.4085865,1418.799719,1577.094468,12.31380149,292.7225333,141.8230753
2/21/2018 0:50,676.7938845,1419.965873,1577.158256,12.37760377,296.1740666,142.0856265
2/21/2018 1:00,865.4274007,1412.818266,1572.955296,12.42722785,311.949,142.1702809
2/21/2018 1:10,835.3154856,1416.458515,1575.284074,12.4857131,309.8483333,142.3972528
2/21/2018 1:20,764.6927818,1419.80904,1577.712983,12.4741933,302.6248,142.1518778
2/21/2018 1:30,845.0630257,1417.927759,1575.706757,12.56812403,308.6385334,142.3641272
2/21/2018 1:40,776.0256215,1418.740341,1574.255274,12.59116362,304.4663334,142.4769997
2/21/2018 1:50,886.0151051,1417.11162,1573.134311,12.68863924,314.3563333,142.4082947
2/21/2018 2:00,927.3721431,1411.275491,1571.315939,12.76041673,317.6361333,142.6377203
2/21/2018 2:10,789.9309352,1418.243224,1576.28984,12.7630753,306.3492666,142.1727347
2/21/2018 2:20,732.043836,1419.764726,1577.77589,12.80029316,299.7774,142.1064834
2/21/2018 2:30,693.4657339,1419.252523,1580.372289,12.88093179,295.8076,141.9985184
2/21/2018 2:40,463.8198769,1430.377133,1581.911512,12.95802584,274.2934,141.6365903
2/21/2018 2:50,387.3061157,1435.451184,1584.970457,12.99967432,266.6742667,141.4402903
2/21/2018 3:00,458.2079509,1433.452051,1582.721455,13.03866441,273.7874,141.8230753
2/21/2018 3:10,384.8240418,1433.761296,1584.220779,13.09271909,266.8153333,141.5691121
2/21/2018 3:20,968.2604193,1427.977461,773.336196,13.10601129,306.475,71.58693234
2/21/2018 3:30,1859.503733,1438.184907,21.14330136,13.11930344,370.4564,1.225648176
2/21/2018 3:40,2222.9257,1429.860506,21.02810335,13.03689217,392.9688,1.150808798
2/21/2018 3:50,2190.890869,1429.605312,21.09456372,13.04575358,391.7436667,1.079650045
2/21/2018 4:00,2137.3308,1429.78962,21.11051421,13.01473869,388.8410667,1.077196295
2/21/2018 4:10,2262.291617,1427.065626,21.22394026,13.00233273,395.6613334,1.025667543
2/21/2018 4:20,2346.38808,1425.780721,21.19735595,12.99612979,401.6566667,1.111548796
2/21/2018 4:30,2348.606079,1425.589312,21.2567276,13.00676343,401.5156001,1.140993797
2/21/2018 4:40,2365.416164,1423.380165,21.2886287,12.9899268,402.4264,1.20233755
2/21/2018 4:50,2265.336395,1426.465717,21.36217871,12.92789712,395.9910001,1.164304423
2/21/2018 5:00,2266.716111,1428.243307,21.32584683,13.00144663,396.6043333,1.001130041
2/21/2018 5:10,2278.367975,1425.980106,21.33648063,12.99081294,397.2514,1.432990059
2/21/2018 5:20,2363.614644,1425.586659,21.29837623,12.98283769,402.0384666,1.203564425
2/21/2018 5:30,2457.21851,1428.063419,21.35243108,13.00233273,407.0187333,1.283311303
2/21/2018 5:40,2343.84219,1429.247308,21.23634621,12.94739216,400.4668,1.1949763
2/21/2018 5:50,2396.55423,1425.96505,21.27267809,12.93055553,404.0778,1.172892549
2/21/2018 6:00,2433.025993,1427.405905,21.24077691,12.89954069,406.6078,1.152035673
2/21/2018 6:10,2455.461284,1425.974793,21.29660396,12.91549118,408.0368667,1.035482543
2/21/2018 6:20,2493.79303,1432.551723,21.26558894,12.92169415,408.5750666,1.127498171
2/21/2018 6:30,2498.261845,1434.350592,21.26736133,12.98106543,408.4600666,1.114002546
2/21/2018 6:40,2160.857821,1431.86496,21.21507877,12.97752086,390.7715333,1.325025055
2/21/2018 6:50,2010.27782,1436.848617,21.20444514,12.95625354,380.5104666,1.050205044
2/21/2018 7:00,1975.195514,1437.681572,21.21242027,12.98549613,377.6278001,1.2047913
2/21/2018 7:10,1955.186486,1436.859254,21.22659874,13.0971498,377.0758001,1.134859422
2/21/2018 7:20,1796.541715,1438.85307,21.21596492,13.15740755,396.7362,1.128725047
2/21/2018 7:30,1613.57152,1441.615169,21.27445024,13.17778886,388.2568667,1.1998838
2/21/2018 7:40,1645.275844,1439.33423,21.32850526,13.20171471,388.4608,1.014625667
2/21/2018 7:50,1720.176835,1436.03957,21.35331721,13.17247201,391.5673334,1.129951922
2/21/2018 8:00,1738.221307,1433.838399,21.44813442,13.19994244,391.4523333,1.172892548
2/21/2018 8:10,1714.377934,1431.081622,21.42155002,13.16892741,389.2949333,1.149581923
2/21/2018 8:20,1678.026688,1429.8366,21.58637156,13.07322389,387.8704667,0.985180666
2/21/2018 8:30,1797.693712,1427.307539,21.69536614,13.00942187,386.0534667,0.97904629
2/21/2018 8:40,2252.025668,1424.678364,21.72549523,12.90219911,396.9953334,1.31152943
2/21/2018 8:50,2396.983154,1422.659738,21.78841131,12.84903081,406.9497333,1.240370676
2/21/2018 9:00,2413.608022,1420.033223,21.77777766,12.74269391,408.0905334,1.075969419
2/21/2018 9:10,2458.056783,1422.019953,21.72017838,12.63103988,410.8812,1.140993797
2/21/2018 9:20,2422.301015,1420.768719,21.7201785,12.5211587,408.3588667,1.096826295
2/21/2018 9:30,2482.792481,1429.313774,21.69713871,12.47330721,410.5561333,1.185161299
2/21/2018 9:40,2486.899742,1430.374477,21.76359943,12.40418807,407.6857333,1.380234427
2/21/2018 9:50,1114.387567,1409.529797,1507.025595,12.31380147,325.5374,137.7854295
2/21/2018 10:00,696.6921605,1412.495725,1585.752054,12.23139064,296.5006667,142.453689
2/21/2018 10:10,758.6315806,1411.406651,1568.039871,12.23139064,302.9575333,142.4622772
2/21/2018 10:20,821.2435868,1409.727405,1567.429334,12.27658362,307.8856666,142.2438934
2/21/2018 10:30,908.1845535,1408.762417,1571.691657,12.27303916,315.0892666,142.8327934
2/21/2018 10:40,785.1342588,1412.773969,1570.63361,12.32266285,306.0947333,142.6548965
2/21/2018 10:50,2103.246305,1453.576285,522.6294454,12.28367289,378.4328,50.66748586
2/21/2018 11:00,756.7210693,1441.254508,1602.608207,12.29164796,297.6108,140.8219452
2/21/2018 11:10,888.9526525,1441.534524,1600.898837,12.31734599,309.9725334,140.6477289
